itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
272910,6,KINDEX 중장기국공채액티브,100285,5,-55,-0.05,100305.0,-0.6388,1,0,157
241180,4,TIGER 일본니케이225,17360,3,0,0.0,,-6.3394,61,1,156
280320,4,KINDEX 미국IT인터넷S&P(합성 H),19415,2,285,1.49,,-12.3282,8,0,155
316670,1,KOSEF 코스닥150,7290,5,-5,-0.07,7332.0,-3.5053,11,0,155
331910,2,KOSEF Fn중소형,23260,2,45,0.19,23193.0,-13.5704,6,0,154
401590,4,HANARO 글로벌탄소배출권선물ICE(합성),11730,2,350,3.08,,,67216,784,152
245350,4,TIGER 유로스탁스배당30,12705,2,85,0.67,,-3.994,60,0,152
091220,2,TIGER 은행,7845,2,20,0.26,7834.0,1.6761,1490,11,152
225050,4,TIGER 유로스탁스레버리지(합성 H),10055,2,130,1.31,,-5.9242,169,1,151
182490,6,TIGER 단기선진하이일드(합성 H),12500,2,25,0.2,,-0.7953,25,0,150
183700,7,KBSTAR 채권혼합,62470,5,-20,-0.03,62465.0,-2.5194,14,0,150
102960,2,KODEX 기계장비,5605,2,45,0.81,5605.0,-6.0811,5440,30,149
223190,2,KODEX 200가치저변동,10630,5,-50,-0.47,10665.0,-4.0,259,2,149
253160,3,ARIRANG 200선물인버스2X,4500,2,50,1.12,4506.0,11.5288,34891,156,149
176950,6,KODEX 국채선물10년인버스,47530,2,35,0.07,47532.0,1.8441,56,2,148
253150,3,ARIRANG 200선물레버리지,41890,5,-370,-0.88,41895.0,-12.677,58,2,147
241390,7,KBSTAR V&S셀렉트밸류채권혼합,12205,5,-15,-0.12,12211.0,-3.0544,169,2,146
367740,2,HANARO Fn5G산업,13125,5,-35,-0.27,13123.0,-1.9375,182,2,144
315270,2,TIGER 200커뮤니케이션서비스,31300,5,-105,-0.33,31307.0,-8.2316,9,0,144
400580,4,SOL 유럽탄소배출권선물S&P(H),13010,2,480,3.83,,,5082,66,143
269420,4,KODEX S&P글로벌인프라(합성),12245,2,95,0.78,,-0.7759,1095,13,143
289250,2,TIGER MSCI KOREA ESG유니버설,11865,2,30,0.25,11851.0,-6.3687,21,0,142
308620,6,KODEX 미국채10년선물,11815,5,-55,-0.46,,0.4655,564,6,142
139240,2,TIGER 200 철강소재,8620,5,-30,-0.35,8629.0,-14.8203,2892,25,140
219900,4,KINDEX 중국본토CSI300레버리지(합성),5710,2,75,1.33,,3.5845,102,0,137
390400,4,KODEX 미국스마트모빌리티S&P,9590,2,50,0.52,,2.3056,2527,24,134
360150,2,KODEX 코스닥150롱코스피200숏선물,8950,3,0,0.0,9003.0,3.6479,0,0,134
402520,1,FOCUS 혁신기업액티브,9585,5,-55,-0.57,9583.0,,3,0,134
271050,5,KODEX WTI원유선물인버스(H),7925,5,-240,-2.94,,-5.8247,6985,55,133
140950,1,파워 코스피100,30125,5,-180,-0.59,30124.0,-6.3099,4,0,133
122090,1,ARIRANG 코스피50,27540,5,-165,-0.6,27550.0,-5.5566,38,1,132
402970,4,KINDEX 미국고배당S&P,10080,2,45,0.45,,,1236,12,131
365780,6,KINDEX 국고채10년,96320,5,-210,-0.22,96386.0,-1.4699,1,0,130
195920,4,TIGER 일본TOPIX(합성 H),16005,3,0,0.0,,-4.7038,0,0,128
229720,1,KODEX KTOP30,21255,2,5,0.02,21172.0,-8.9546,23,0,128
307010,3,KBSTAR KRX300레버리지,18135,2,85,0.47,18215.0,-13.8425,50,0,127
395150,2,KODEX Fn웹툰&드라마,9665,5,-15,-0.15,9697.0,1.4143,4293,41,126
361590,2,KBSTAR 코스피ex200,13875,3,0,0.0,13846.0,-7.0664,0,0,125
200030,4,KODEX 미국S&P산업재(합성),21420,2,125,0.59,,0.7332,22,0,123
251600,7,ARIRANG 고배당주채권혼합,11080,3,0,0.0,11084.0,-1.2918,805,8,122
292050,1,KBSTAR KRX300,18475,3,0,0.0,18400.0,-5.7398,0,0,120
279540,2,KODEX 최소변동성,12005,5,-15,-0.12,11988.0,-4.6032,1415,16,120
251590,2,ARIRANG 고배당저변동50,11290,5,-5,-0.04,11295.0,-2.6713,30,0,119
253290,7,KBSTAR 헬스케어채권혼합,11830,5,-70,-0.59,11846.0,-6.8129,2356,27,118
391590,4,KINDEX 미국스팩&IPO INDXX,9800,5,-10,-0.1,,-3.2068,208,2,118
244620,2,KODEX 모멘텀Plus,13035,2,65,0.5,13044.0,-4.1744,20,0,117
104520,2,KOSEF 블루칩,9670,5,-15,-0.15,9660.0,-8.112,8,0,116
310080,4,KBSTAR 중국MSCI China(H),10985,2,10,0.09,,-12.515,4367,47,115
375760,2,HANARO 탄소효율그린뉴딜,9540,5,-30,-0.31,9547.0,-5.7979,271,2,114
208470,4,SOL 선진국MSCI World(합성 H),18965,3,0,0.0,,-2.015,0,0,114
399580,4,KBSTAR 글로벌클린에너지S&P,9480,2,65,0.69,,,1268,12,114
244670,2,KODEX 밸류Plus,9340,2,45,0.48,9345.0,-12.5588,50,0,112
100910,1,KOSEF KRX100,6210,5,-10,-0.16,6194.0,-6.2406,8,0,112
265690,4,KINDEX 러시아MSCI(합성),31825,5,-1040,-3.16,,-0.695,609,19,111
402460,2,HANARO Fn K-메타버스MZ,11680,5,-60,-0.51,11709.0,,2180,25,111
381570,2,HANARO Fn친환경에너지,10505,5,-10,-0.1,10504.0,-2.277,5054,53,110
139290,2,TIGER 200 경기소비재,17090,5,-5,-0.03,17021.0,-8.851,180,3,109
292750,1,ARIRANG KRX300,18200,3,0,0.0,18209.0,-5.9432,3,0,109
253230,3,KOSEF 200선물인버스2X,2200,5,-5,-0.23,2232.0,11.3636,7617,16,109
316300,7,KINDEX 싱가포르리츠,12075,2,30,0.25,,-3.0194,18,0,109
261070,2,TIGER 코스닥150바이오테크,10610,2,30,0.28,10725.0,-18.9273,3402,35,108
403790,1,마이다스 KoreaStock액티브,20450,5,-100,-0.49,20438.0,,239,4,107
248260,4,TIGER 일본TOPIX헬스케어(합성),10620,5,-70,-0.65,,-13.0541,30,0,106
196030,4,KINDEX 일본TOPIX레버리지(H),21210,3,0,0.0,,-7.7827,10,0,106
139660,7,KOSEF 미국달러선물인버스,10085,3,0,0.0,10093.0,-2.1349,0,0,105
225030,4,TIGER 미국S&P500선물인버스(H),3615,5,-30,-0.82,,-1.3532,4548,16,105
285000,2,KBSTAR 200IT,16185,5,-100,-0.61,16155.0,-1.2732,1,0,104
352540,7,KODEX TSE일본리츠(H),12825,2,55,0.43,,-6.103,11,0,103
101280,4,KODEX 일본TOPIX100,16750,2,90,0.54,,-4.0599,28,0,101
342140,7,KINDEX 모닝스타싱가포르리츠채권혼합,10030,3,0,0.0,,-1.3281,0,0,100
108590,1,TREX 200,40040,5,-195,-0.48,40123.0,-6.3104,1,0,100
145850,2,TREX 펀더멘탈 200,39675,3,0,0.0,39581.0,-4.8904,0,0,99
375270,7,KBSTAR 글로벌데이터센터리츠나스닥(합성),12310,2,125,1.03,,-5.98,307,3,98
337120,2,KODEX Fn멀티팩터,13860,3,0,0.0,13791.0,-7.229,0,0,97
271060,5,KODEX 3대농산물선물(H),11150,5,-15,-0.13,,4.9835,440,4,97
289670,6,ARIRANG 국채선물10년,56040,3,0,0.0,55882.0,-1.4942,0,0,96
270800,2,KBSTAR KQ고배당,14815,3,0,0.0,14876.0,-9.7747,0,0,96
368200,2,KBSTAR Fn K-뉴딜디지털플러스,11965,3,0,0.0,11848.0,-10.7423,0,0,96
105780,2,KBSTAR 5대그룹주,7820,3,0,0.0,7771.0,-7.4557,0,0,94
407300,2,HANARO Fn골프테마,9280,5,-35,-0.38,9307.0,,2586,24,93
256450,4,ARIRANG 심천차이넥스트(합성),15390,5,-30,-0.19,,10.0249,2,0,92
185680,4,KODEX 미국S&P바이오(합성),28400,5,-55,-0.19,,-16.0372,404,11,92
380340,2,KINDEX Fn5G플러스,9215,5,-20,-0.22,9206.0,0.3259,75,0,92
227830,1,ARIRANG 코스피,30550,5,-50,-0.16,30555.0,-7.1602,5,0,92
152500,3,KINDEX 레버리지,9150,5,-95,-1.03,9156.0,-12.9473,13281,121,92
395270,2,HANARO Fn K-반도체,10065,5,-35,-0.35,10084.0,5.7038,4454,44,91
364690,1,KODEX 혁신기술테마액티브,12910,5,-25,-0.19,12924.0,-7.0428,1,0,90
189400,4,ARIRANG 글로벌MSCI(합성 H),17610,3,0,0.0,,-2.2753,3,0,90
272230,2,KINDEX 스마트밸류,14965,5,-60,-0.4,14933.0,-6.561,10,0,90
167860,6,KOSEF 국고채10년레버리지,127570,3,0,0.0,127077.0,-3.2865,0,0,89
137930,3,마이다스 200커버드콜5%OTM,14625,3,0,0.0,14554.0,-4.9399,0,0,88
225060,4,TIGER 이머징마켓MSCI레버리지(합성 H),12535,2,125,1.01,,-16.0068,21048,263,88
243890,2,TIGER 200에너지화학레버리지,18380,5,-145,-0.78,18334.0,-14.4737,886,16,87
322150,2,KINDEX 스마트하이베타,14490,5,-45,-0.31,14460.0,-6.3165,10,0,87
250730,4,KBSTAR 차이나HSCEI(H),9600,3,0,0.0,,-10.8222,0,0,86
275290,2,KODEX MSCI밸류,12310,3,0,0.0,12350.0,-5.2348,0,0,86
261140,2,TIGER 우선주,13445,3,0,0.0,13440.0,-4.4353,9,0,86
140570,2,KBSTAR 수출주,12280,5,-10,-0.08,12271.0,-6.0757,21,0,86
354240,7,KBSTAR 미국고정배당우선증권ICE TR,10670,5,-60,-0.56,,0.0466,601,6,85
183710,7,KBSTAR 주식혼합,42640,3,0,0.0,42512.0,-4.6406,0,0,85
251890,1,KINDEX 코스닥(합성),14165,3,0,0.0,14207.0,-6.2852,0,0,85
272220,2,KINDEX 스마트모멘텀,16785,5,-45,-0.27,16750.0,-6.1873,10,0,84
307510,2,TIGER 의료기기,18650,3,0,0.0,18714.0,-15.8963,507,9,84
131890,2,KINDEX 삼성그룹동일가중,16780,5,-50,-0.3,16791.0,-6.4741,21,0,84
159800,1,마이티 코스피100,29850,3,0,0.0,29874.0,-6.0878,0,0,84
277650,2,TIGER 코스피중형주,16580,2,35,0.21,16565.0,-10.0327,57,0,83
291630,3,KOSEF 코스닥150선물레버리지,6835,3,0,0.0,6849.0,-6.1127,1400,9,83
407160,2,MASTER 테크미디어텔레콤액티브,10290,2,20,0.19,10288.0,,8019,82,82
322130,2,KINDEX 스마트로우볼,16455,5,-60,-0.36,16430.0,-5.6286,10,0,82
213610,2,KODEX 삼성그룹밸류,9090,2,5,0.06,9085.0,-6.4849,203,1,82
395170,2,KODEX Fn Top10동일가중,9075,5,-75,-0.82,9076.0,-8.3626,6050,54,82
266390,2,KODEX 경기소비재,11320,2,30,0.27,11312.0,-16.0283,192,2,79
252000,1,TIGER 200동일가중,12190,2,30,0.25,12164.0,-9.4902,5,0,79
291130,4,KINDEX 멕시코MSCI(합성),9895,5,-35,-0.35,,-6.0105,2,0,79
394340,4,KOSEF 릭소글로벌디지털경제MSCI,9875,2,115,1.18,,-9.9216,105,1,79
333970,2,ARIRANG KS밸류가중TR,15790,2,30,0.19,15794.0,-5.6288,3,0,79
174350,2,TIGER 로우볼,11950,2,35,0.29,11925.0,-5.022,2,0,79
404470,2,HANARO KRX기후변화솔루션,9745,2,35,0.36,9742.0,,7,0,78
407170,2,MASTER 스마트커머스액티브,9730,2,20,0.21,9734.0,,1749,17,78
404650,2,SOL KRX기후변화솔루션,9715,2,30,0.31,9745.0,,46,0,78
319870,2,KBSTAR KRX300미국달러선물혼합,15390,5,-45,-0.29,15379.0,-4.3681,6,0,77
226380,2,KINDEX Fn성장소비주도주,7665,2,60,0.79,7634.0,-6.4576,15,0,77
205720,4,KINDEX 일본TOPIX인버스(합성 H),4245,5,-35,-0.82,,2.7611,37,0,76
261260,7,KODEX 미국달러선물인버스2X,8880,2,5,0.06,8880.0,-4.3127,1214,10,76
234310,2,KBSTAR V&S셀렉트밸류,15225,3,0,0.0,15189.0,-6.1634,0,0,76
275280,2,KODEX MSCI모멘텀,12640,3,0,0.0,12656.0,-8.7365,0,0,76
391670,1,HK 베스트일레븐액티브,9415,5,-80,-0.84,9417.0,-6.8205,506,4,75
305050,1,KINDEX 코스피,30100,5,-95,-0.31,30005.0,-6.5894,18,0,75
139320,5,TIGER 금은선물(H),9370,5,-15,-0.16,,-3.0976,97,0,75
166400,3,TIGER 200커버드콜5%OTM,14710,3,0,0.0,14691.0,-5.7656,0,0,74
371150,4,KBSTAR 차이나항셍테크,7740,2,175,2.31,,-13.2455,6702,51,74
156080,1,KODEX MSCI Korea,18350,5,-60,-0.33,18361.0,-5.9755,300,5,73
373790,4,KOSEF 미국방어배당성장나스닥,12130,2,115,0.96,,0.3843,334,4,73
277640,2,TIGER 코스피대형주,14460,3,0,0.0,14435.0,-6.1831,0,0,72
298340,6,ARIRANG 국채선물3년,53130,3,0,0.0,53153.0,-0.7473,0,0,72
104530,2,KOSEF 고배당,9565,2,40,0.42,9559.0,-1.0904,191,1,72
292560,7,TIGER 일본엔선물,10230,5,-25,-0.24,10263.0,-0.9179,14,0,72
244660,2,KODEX 퀄리티Plus,10220,3,0,0.0,10231.0,-8.8721,0,0,72
322120,2,KINDEX 스마트퀄리티,17880,5,-75,-0.42,17836.0,-6.1422,10,0,72
252650,1,KODEX 200동일가중,11905,5,-5,-0.04,11902.0,-9.1534,33,0,71
261110,7,TIGER 미국달러선물레버리지,10135,3,0,0.0,10114.0,4.1623,0,0,71
368470,2,KINDEX Fn K-뉴딜디지털플러스,14180,5,-150,-1.05,14145.0,-10.7444,32,0,71
261120,7,TIGER 미국달러선물인버스2X,8845,2,10,0.11,8842.0,-4.1238,2,0,71
379790,4,KBSTAR 유로스탁스50(H),10685,2,125,1.18,,-1.9499,41,0,69
373530,4,ARIRANG 신흥국MSCI인버스(합성 H),9585,2,95,1.0,,5.9151,1,0,69
333960,2,ARIRANG KS모멘텀가중TR,15320,2,35,0.23,15314.0,-8.0602,4,0,69
117690,4,TIGER 차이나항셍25,15310,2,110,0.72,,-6.1149,1496,22,69
226980,1,KODEX 200 중소형,13640,2,80,0.59,13634.0,-11.0529,23,0,68
391680,1,HK 하이볼액티브,9015,5,-45,-0.5,9018.0,-6.405,502,4,68
289480,2,TIGER 200커버드콜ATM,11150,2,85,0.77,11123.0,-3.278,21,0,67
195970,4,ARIRANG 선진국MSCI(합성 H),11930,2,125,1.06,,-6.643,2973,35,67
237440,7,TIGER 경기방어채권혼합,9535,5,-35,-0.37,9535.0,-4.9181,545,5,67
138920,5,KODEX 콩선물(H),11030,5,-15,-0.14,,-3.2838,14,0,66
306530,3,HANARO 코스닥150선물레버리지,13765,5,-50,-0.36,13770.0,-6.0205,187,2,66
314700,2,HANARO 농업융복합산업,11940,2,60,0.51,11932.0,-7.764,11,0,66
269370,4,TIGER S&P글로벌인프라(합성),10910,2,145,1.35,,-1.833,54,0,65
238670,7,ARIRANG 스마트베타Quality채권혼합,10900,3,0,0.0,10915.0,-4.26,3,0,65
145670,3,KINDEX 인버스,4985,2,25,0.5,5001.0,5.9829,12149,60,65
252730,2,KBSTAR 모멘텀로우볼,15975,3,0,0.0,15923.0,-6.0018,0,0,64
261060,2,TIGER 코스닥150IT,17660,2,45,0.26,17679.0,5.2898,52,0,64
304670,4,KODEX 미국채울트라30년선물인버스(H),7025,2,60,0.86,,-3.9973,1938,13,63
192720,2,파워 고배당저변동성,29940,2,80,0.27,29994.0,-6.3774,10,0,63
376250,2,ARIRANG 탄소효율그린뉴딜,9545,5,-15,-0.16,9565.0,-5.7664,175,1,62
275300,2,KODEX MSCI퀄리티,10325,3,0,0.0,10282.0,-8.2223,0,0,62
292340,2,마이티 200커버드콜ATM레버리지,10265,2,10,0.1,10267.0,-6.942,37,0,62
373490,2,KODEX K-이노베이션액티브,11060,5,-35,-0.32,11032.0,-1.8576,665,7,61
301440,2,ARIRANG 코스피중형주,12145,2,65,0.54,12140.0,-10.0856,3,0,61
140580,2,KBSTAR 우량업종,11945,3,0,0.0,11947.0,-6.789,0,0,60
176710,6,파워 중기국고채,99150,3,0,0.0,99194.0,-0.6762,0,0,59
267440,4,KBSTAR 미국장기국채선물(H),11880,5,-65,-0.54,,1.1859,43,0,59
307520,2,TIGER 지주회사,10760,5,-60,-0.55,10764.0,-11.5291,16,0,59
333950,2,ARIRANG KS로우사이즈가중TR,16810,2,65,0.39,16809.0,-6.6611,3,0,59
403990,2,KBSTAR KRX기후변화솔루션,9760,3,0,0.0,9750.0,,12,0,59
269530,4,ARIRANG S&P글로벌인프라,11710,2,110,0.95,,-2.9289,100,1,59
346000,6,HANARO KAP초장기국고채,45520,5,-55,-0.12,45500.0,-3.3712,333,15,58
261920,4,KINDEX 필리핀MSCI(합성),14475,5,-200,-1.36,,6.9996,50,0,58
290080,2,KBSTAR 200고배당커버드콜ATM,8240,2,35,0.43,8234.0,-3.0142,36,0,58
228820,1,TIGER KTOP30,10480,5,-45,-0.43,10503.0,-9.4235,1,0,58
220130,4,SOL 중국본토 중소형 CSI500(합성 H),6350,2,50,0.79,,1.2861,176,1,57
215620,2,HK S&P코리아로우볼,11840,3,0,0.0,11934.0,-7.1737,0,0,57
105010,4,TIGER 라틴35,3285,2,45,1.39,,-11.4755,1705,5,56
139310,5,TIGER 금속선물(H),6940,5,-100,-1.42,,-0.4947,570,3,56
253280,2,KBSTAR 헬스케어,13835,5,-185,-1.32,13852.0,-20.3862,557,7,55
321410,7,KODEX 멀티에셋하이인컴(H),10880,3,0,0.0,,-1.7164,167,1,54
333940,2,ARIRANG KS로우볼가중TR,13295,2,20,0.15,13305.0,-5.6504,3,0,53
098560,2,TIGER 방송통신,9470,2,60,0.64,9458.0,-10.0813,37,0,53
217770,4,TIGER 원유선물인버스(H),5530,5,-150,-2.64,,-5.9603,12069,66,53
291680,4,KBSTAR 차이나H선물인버스(H),11645,5,-95,-0.81,,11.3851,30,0,52
261270,7,KODEX 미국달러선물인버스,9685,5,-5,-0.05,9696.0,-2.1213,46,0,52
292770,6,KODEX 국채선물3년인버스,50255,3,0,0.0,50242.0,1.0252,0,0,51
299080,6,KINDEX 국채선물3년인버스,100565,3,0,0.0,100548.0,1.0449,0,0,50
301410,3,ARIRANG 코스닥150선물인버스,6630,5,-30,-0.45,6668.0,1.2158,1904,12,50
295820,1,ARIRANG 200동일가중,10925,2,50,0.46,10927.0,-9.9379,4,0,49
147970,2,TIGER 모멘텀,24370,3,0,0.0,24345.0,-4.206,0,0,49
299070,6,KINDEX 국채선물10년인버스,96445,2,5,0.01,96513.0,1.9827,5,0,48
227550,2,TIGER 200 산업재,6020,2,15,0.25,6021.0,-17.4571,207,1,48
281990,2,KBSTAR 중소형고배당,11885,2,25,0.21,11862.0,-7.6324,149,1,48
295000,6,KBSTAR 국채선물10년,54930,5,-90,-0.16,54952.0,-1.6974,1,0,47
157500,2,TIGER 증권,4740,3,0,0.0,4732.0,-3.364,50,0,46
333980,2,ARIRANG KS퀄리티가중TR,15365,5,-25,-0.16,15369.0,-5.9579,3,0,46
371870,4,KINDEX 차이나항셍테크,7490,2,40,0.54,,-13.4225,30,0,45
253240,3,KOSEF 200선물인버스,5270,2,10,0.19,5280.0,6.1553,21,0,45
291890,4,KODEX MSCI EM선물(H),9855,2,115,1.18,,-8.3726,50,0,44
275750,1,KBSTAR 코스닥150선물인버스,4420,5,-35,-0.79,4444.0,1.3651,18708,82,44
280940,4,KODEX 골드선물인버스(H),7295,2,55,0.76,,1.4005,121,0,44
280920,2,ARIRANG 주도업종,10845,5,-35,-0.32,10842.0,-12.2227,53,0,43
334690,5,KBSTAR 팔라듐선물(H),10590,2,210,2.02,,-24.8915,1161,12,42
309210,2,ARIRANG KRX300헬스케어,11090,5,-165,-1.47,11163.0,-19.521,251,2,42
295020,6,KBSTAR 국채선물10년인버스,48105,3,0,0.0,48125.0,1.8202,0,0,41
342600,6,KBSTAR KRX국채선물3년10년스티프너2X,51655,3,0,0.0,51697.0,-0.3569,0,0,41
342500,6,KBSTAR KRX국채선물3년10년스티프너,51115,3,0,0.0,51160.0,-0.2245,0,0,41
291620,3,KOSEF 코스닥150선물인버스,7630,5,-30,-0.39,7659.0,1.3227,2145,16,40
267490,4,KBSTAR 미국장기국채선물레버리지(합성 H),13435,3,0,0.0,,-3.6573,0,0,40
342610,6,KBSTAR KRX국채선물3년10년플래트너,49990,3,0,0.0,49953.0,0.3311,0,0,40
342620,6,KBSTAR KRX국채선물3년10년플래트너2X,49380,3,0,0.0,49353.0,0.7755,0,0,40
315480,2,KBSTAR 200커뮤니케이션서비스,19595,5,-50,-0.25,19578.0,-7.705,4,0,39
302180,6,TIGER 국채선물10년인버스,48930,2,150,0.31,48879.0,1.7734,1,0,39
285010,2,KBSTAR 200중공업,9720,2,65,0.67,9705.0,-11.5438,717,6,39
217790,2,TIGER 가격조정,24270,3,0,0.0,24157.0,-6.7436,0,0,39
267450,4,KBSTAR 미국장기국채선물인버스(H),7675,3,0,0.0,,-2.1046,0,0,38
227560,2,TIGER 200 생활소비재,9950,5,-5,-0.05,9960.0,-12.7902,336,3,38
278420,2,ARIRANG ESG우수기업,9080,5,-20,-0.22,9085.0,-7.6611,6,0,36
266550,2,ARIRANG 중형주저변동50,11375,5,-20,-0.18,11379.0,-9.1308,476,5,34
284980,2,KBSTAR 200금융,8875,5,-5,-0.06,8894.0,-0.6712,55,0,32
267500,4,KBSTAR 미국장기국채선물인버스2X(합성 H),5780,2,65,1.14,,-1.8885,2130,12,32
302170,6,TIGER 국채선물3년인버스,50330,3,0,0.0,50315.0,1.0034,0,0,30
287300,2,KBSTAR 200건설,12460,2,30,0.24,12464.0,-7.5493,283,3,30
301400,1,ARIRANG 코스닥150,14635,2,30,0.21,14718.0,-3.5019,1,0,29
252720,2,KBSTAR 모멘텀밸류,14170,3,0,0.0,14137.0,-5.7533,0,0,28
397420,6,KBSTAR 국채선물5년추종,49330,3,0,0.0,49302.0,-1.0729,0,0,24
285020,2,KBSTAR 200철강소재,8365,5,-5,-0.06,8338.0,-14.2858,165,1,20
287330,2,KBSTAR 200생활소비재,7600,3,0,0.0,7598.0,-12.392,279,2,18
284990,2,KBSTAR 200에너지화학,12700,3,0,0.0,12658.0,-7.1638,1,0,18
334700,5,KBSTAR 팔라듐선물인버스(H),5765,5,-160,-2.7,,23.309,392,2,17
287310,2,KBSTAR 200경기소비재,10620,3,0,0.0,10582.0,-8.7629,0,0,15
287320,2,KBSTAR 200산업재,10775,3,0,0.0,10771.0,-17.0516,9,0,13
