itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
465780,6,마이티 26-09 특수채(AAA)액티브,105990,3,0,0.0,106061.0,1.7324,0,0,774
461500,6,HANARO 종합채권(AA-이상)액티브,110845,2,360,0.33,110771.0,3.8441,20,2,773
462900,2,KoAct 바이오헬스케어액티브,12800,5,-45,-0.35,12834.0,16.2969,215867,2776,768
412570,2,TIGER 2차전지TOP10레버리지,2315,2,90,4.04,2325.0,-38.536,957692,2210,755
204480,4,TIGER 차이나CSI300레버리지(합성),13095,2,80,0.61,13314.0,-17.8865,715,9,741
449770,4,KOSEF 미국S&P500,14800,2,145,0.99,14803.0,2.6548,68,1,740
266420,2,KODEX 헬스케어,16260,5,-75,-0.46,16353.0,9.7413,17629,288,732
252710,3,TIGER 200선물인버스2X,2200,5,-45,-2.0,2197.0,4.1763,3506707,7686,726
138540,2,TIGER 현대차그룹+펀더멘털,27225,2,5,0.02,27234.0,-1.6974,14577,398,724
437070,6,KODEX 아시아달러채권ESG플러스액티브,57250,5,-125,-0.22,57184.0,3.8837,124,7,717
481430,6,RISE 국고채10년액티브,104970,2,235,0.22,105030.0,,122,12,711
195980,4,PLUS 신흥국MSCI(합성 H),9790,2,40,0.41,9821.0,1.2461,4729,46,709
477730,4,KODEX 인도타타그룹,10565,5,-45,-0.42,10526.0,9.3814,17528,184,697
261220,5,KODEX WTI원유선물(H),15550,5,-105,-0.67,15535.0,3.9163,35126,545,692
464240,6,히어로즈 26-09 회사채(AA-이상)액티브,52545,2,25,0.05,52541.0,1.8796,236,12,688
484880,2,SOL 금융지주플러스고배당,11025,2,90,0.82,11054.0,,122004,1342,678
228810,2,TIGER 미디어컨텐츠,4430,5,-45,-1.01,4437.0,-17.8146,15646,69,665
465660,4,TIGER 일본반도체FACTSET,12410,2,35,0.28,12508.0,-14.5904,17951,224,664
269540,4,PLUS 미국S&P500(H),22100,2,305,1.4,22122.0,2.2039,1413,31,663
204450,4,KODEX 차이나H레버리지(H),1519,2,18,1.2,1508.0,-18.7331,76954,116,650
236350,4,TIGER 인도니프티50레버리지(합성),42665,5,-835,-1.92,42534.0,18.7875,5506,235,649
136340,6,RISE 중기우량회사채,106110,2,15,0.01,106126.0,1.7717,95,10,645
174360,4,RISE 중국본토대형주CSI100,15305,2,55,0.36,15365.0,-8.0218,95,1,643
139280,2,TIGER 경기방어,9555,5,-40,-0.42,9551.0,3.4278,2020,19,627
487230,4,KODEX 미국AI전력핵심인프라,9440,2,205,2.22,9426.0,,185567,1753,623
469150,2,ACE AI반도체포커스,15580,2,475,3.14,15607.0,-8.5654,27426,428,615
441800,1,TIMEFOLIO Korea플러스배당액티브,13750,2,120,0.88,13760.0,9.8927,16686,229,608
225040,4,TIGER 미국S&P500레버리지(합성 H),39750,2,1060,2.74,39815.0,2.9673,5193,206,604
429000,4,TIGER 미국S&P500배당귀족,11620,3,0,0.0,11613.0,0.181,10643,123,598
483420,4,ACE 애플밸류체인액티브,9930,2,195,2.0,9894.0,,27781,275,591
261240,7,KODEX 미국달러선물,13150,5,-70,-0.53,13156.0,1.4581,9996,131,589
464310,4,TIGER 글로벌AI&로보틱스 INDXX,11660,2,160,1.39,11630.0,-5.7378,10270,119,589
465610,4,ACE 미국빅테크TOP7 Plus레버리지(합성),18980,2,735,4.03,18923.0,7.1974,16617,315,588
300640,2,RISE 게임테마,8875,5,-110,-1.22,8916.0,-3.8009,10668,95,581
464920,4,PLUS 일본반도체소부장,13250,5,-15,-0.11,13288.0,-2.5707,2371,31,576
308620,6,KODEX 미국10년국채선물,11680,5,-20,-0.17,11678.0,4.3245,5195,60,572
469580,6,RISE KP달러채권액티브,53970,5,-180,-0.33,53888.0,3.2628,14,0,561
486240,2,DAISHIN343 AI반도체&인프라액티브,8725,2,265,3.13,8740.0,,418,3,558
203780,4,TIGER 미국나스닥바이오,23670,2,125,0.53,23572.0,8.0789,18041,427,549
423170,4,SOL 한국형글로벌반도체액티브,18020,2,455,2.59,17961.0,-1.1815,8368,150,544
473490,4,KOSEF 글로벌AI반도체,14505,2,385,2.73,14465.0,5.8867,50294,730,544
152380,6,KODEX 국채선물10년,69140,2,160,0.23,69156.0,5.6193,7020,485,543
458750,4,TIGER 미국배당+3%프리미엄다우존스,10995,2,20,0.18,10987.0,1.3763,6247,68,539
315960,2,RISE 대형고배당10TR,20165,2,200,1.0,20220.0,-2.2043,2543,51,534
440640,6,ACE 단기채권알파액티브,107560,2,20,0.02,107558.0,1.0049,148,15,529
233160,3,TIGER 코스닥150 레버리지,10345,2,275,2.73,10370.0,-18.3955,87370,904,512
266160,2,RISE 고배당,14010,2,35,0.25,14040.0,0.3734,7382,103,511
295020,6,RISE 국채선물10년인버스,53350,3,0,0.0,53310.0,-4.0036,0,0,511
455960,6,RISE 미국달러SOFR금리액티브(합성),10950,5,-55,-0.5,10967.0,0.0,39,0,509
414270,4,ACE G2전기차&자율주행액티브,7855,2,140,1.81,7851.0,-4.6354,1370,10,507
280930,4,KODEX 미국러셀2000(H),12740,2,160,1.27,12750.0,-0.632,13982,178,503
108450,2,ACE 삼성그룹섹터가중,15185,2,15,0.1,15219.0,-3.652,2035,31,501
397410,6,RISE 국채선물5년추종인버스,55280,3,0,0.0,55324.0,-1.8205,0,0,501
403790,1,마이다스 코스피액티브,20720,2,115,0.56,20771.0,-3.172,33,0,497
483290,4,KODEX 미국배당+10%프리미엄다우존스,10085,2,25,0.25,10080.0,,31709,319,494
411420,4,KODEX 미국메타버스나스닥액티브,11100,2,180,1.65,11102.0,0.1834,3403,37,488
448490,6,HANARO 32-10 국고채액티브,56675,2,95,0.17,56740.0,6.1837,447,25,486
400570,4,KODEX 유럽탄소배출권선물ICE(H),10605,5,-215,-1.99,10638.0,1.8352,4848,51,481
099140,4,KODEX 차이나H,15520,2,140,0.91,15375.0,-7.5611,75,1,481
483330,4,ACE 마이크로소프트밸류체인액티브,9860,2,260,2.71,9856.0,,16870,166,478
441540,2,HANARO Fn조선해운,13480,5,-15,-0.11,13500.0,12.599,57805,779,472
448330,1,KODEX 삼성전자채권혼합Wise,11480,2,65,0.57,11490.0,0.7502,20852,239,471
475380,7,RISE 글로벌리얼티인컴,10560,5,-25,-0.24,10532.0,8.7648,8344,88,470
245360,4,TIGER 차이나HSCEI,9080,2,55,0.61,9028.0,-8.049,1411,12,463
218420,4,KODEX 미국S&P500에너지(합성),14080,5,-185,-1.3,14127.0,-4.4862,933,13,461
385510,2,KODEX K-신재생에너지액티브,17200,2,240,1.42,17223.0,-10.4305,3276,56,456
447620,7,SOL 미국TOP5채권혼합40 Solactive,12495,2,100,0.81,12461.0,2.6501,9334,116,450
454320,2,HANARO CAPEX설비투자iSelect,13780,2,295,2.19,13800.0,-6.1587,2607,35,448
319640,4,TIGER 골드선물(H),16230,2,40,0.25,16233.0,3.3844,10098,163,446
476760,6,ACE 미국30년국채액티브,10575,2,20,0.19,10546.0,7.9574,45382,479,444
322400,2,HANARO e커머스,9100,2,25,0.28,9091.0,-12.3189,108,0,441
434730,2,HANARO 원자력iSelect,16975,2,370,2.23,16994.0,-1.1019,52420,891,441
399110,4,SOL 미국S&P500ESG,14685,2,145,1.0,14672.0,3.3624,3010,44,441
438100,7,ACE 미국나스닥100채권혼합액티브,12190,2,20,0.16,12177.0,2.2259,12257,149,439
458030,6,WOORI 단기국공채액티브,52385,3,0,0.0,52394.0,0.9539,0,0,427
329670,7,KODEX TRF7030,17095,2,165,0.97,17069.0,1.8652,1655,28,427
123320,3,TIGER 레버리지,17755,2,375,2.16,17792.0,-10.088,50270,895,426
261270,7,KODEX 미국달러선물인버스,8325,2,45,0.54,8330.0,0.0604,45511,378,423
395160,2,KODEX Fn시스템반도체,10280,2,235,2.34,10298.0,-10.4724,9596,98,421
426150,6,WOORI 대한민국국고채액티브,56420,2,145,0.26,56452.0,5.8995,407,22,415
122260,6,KOSEF 통안채1년,104900,3,0,0.0,104956.0,1.1571,0,0,409
329660,7,KODEX TRF5050,14965,2,85,0.57,14961.0,2.4088,4880,72,404
453820,4,KODEX 인도Nifty50레버리지(합성),17170,5,-255,-1.46,17050.0,17.0641,12811,221,403
465330,2,RISE 2차전지TOP10,10840,2,220,2.07,10862.0,-18.3705,77801,842,401
332500,1,ACE 200TR,23515,2,215,0.92,23574.0,-3.3797,516,12,400
407830,4,에셋플러스 글로벌플랫폼액티브,9015,2,165,1.86,9016.0,7.5334,851,7,397
298770,4,KODEX 한국대만IT프리미어,24785,2,390,1.6,24757.0,3.3598,248,6,397
227540,2,TIGER 200 헬스케어,18350,5,-230,-1.24,18384.0,3.7698,9293,171,396
276970,4,KODEX 미국S&P500배당귀족커버드콜(합성 H),8365,2,35,0.42,8421.0,-2.2186,2837,23,393
266360,2,KODEX 미디어&엔터테인먼트,10570,5,-35,-0.33,10588.0,-8.4197,5114,54,391
272910,6,ACE 중장기국공채액티브,105025,2,230,0.22,104965.0,2.8864,1,0,391
483340,4,ACE 구글밸류체인액티브,9060,2,240,2.72,9053.0,,25483,231,390
248270,4,TIGER S&P글로벌헬스케어(합성),24130,2,145,0.6,24086.0,5.9642,1019,24,386
464470,6,PLUS 미국채30년액티브,54030,2,45,0.08,54136.0,8.0132,1126,60,386
123310,3,TIGER 인버스,4745,5,-45,-0.94,4745.0,3.2327,70292,332,384
469170,2,ACE 포스코그룹포커스,5670,2,85,1.52,5682.0,-18.6335,67269,381,383
304780,3,HANARO 200선물레버리지,20075,2,495,2.53,20064.0,-10.1629,1540,30,381
479620,4,SOL 미국AI반도체칩메이커,9760,2,380,4.05,9717.0,-2.5961,93286,909,381
195930,4,TIGER 유로스탁스50(합성 H),16745,2,50,0.3,16875.0,-8.0166,842,14,377
261250,7,KODEX 미국달러선물레버리지,14395,5,-165,-1.13,14406.0,2.1037,21279,306,374
336160,6,RISE 금융채액티브,102470,2,40,0.04,102500.0,1.9569,11,1,374
469070,2,RISE AI&로봇,7445,2,115,1.57,7448.0,-27.1372,9310,69,369
371450,4,TIGER 글로벌클라우드컴퓨팅INDXX,9390,2,145,1.57,9377.0,-5.1795,2564,23,368
102970,2,KODEX 증권,7490,2,30,0.4,7494.0,2.4021,13516,101,367
251600,7,PLUS 고배당주채권혼합,12535,2,20,0.16,12552.0,5.585,19938,250,364
453330,4,RISE 미국S&P500(H),13410,2,195,1.48,13408.0,1.9597,4687,62,362
367760,2,RISE 5G테크,11625,2,155,1.35,11641.0,-5.5968,326,3,360
469060,4,RISE 미국반도체NYSE,14660,2,490,3.46,14596.0,-2.1882,1945,28,359
469160,4,ACE 일본반도체,11570,2,180,1.58,11569.0,-10.4912,1115,12,347
368190,2,HANARO Fn K-뉴딜디지털플러스,7310,2,60,0.83,7335.0,-9.4317,10,0,344
138230,7,KOSEF 미국달러선물,14970,5,-55,-0.37,14972.0,1.1103,300,4,343
395170,2,KODEX Fn Top10동일가중,7705,2,75,0.98,7706.0,-3.234,136,1,339
332620,6,PLUS 미국장기우량회사채,94015,2,355,0.38,93941.0,4.7182,4755,444,336
114100,6,RISE 국고채3년,109975,2,60,0.05,110002.0,2.2569,1,0,333
365000,2,TIGER 인터넷TOP10,3315,2,20,0.61,3313.0,-9.4781,31335,103,328
463300,4,RISE 중국본토CSI300,8860,2,130,1.49,8879.0,-7.7168,692,6,328
434960,1,DAISHIN343 K200,36255,2,345,0.96,36366.0,-3.2024,2,0,326
332610,6,PLUS 미국단기회사채(AAA~A),120845,5,-365,-0.3,120786.0,2.2696,9,1,321
337160,2,KODEX 200ESG,13390,2,65,0.49,13447.0,-3.1262,207,2,321
388280,2,RISE 컨택트대표,5575,5,-25,-0.45,5573.0,-12.9083,232,1,316
250730,4,RISE 차이나HSCEI(H),7305,2,110,1.53,7213.0,-8.5188,759,5,314
371470,4,TIGER 차이나바이오테크SOLACTIVE,5100,5,-15,-0.29,5120.0,-10.9661,1061,5,312
475280,6,ACE 8월만기자동연장회사채AA-이상액티브,10220,5,-5,-0.05,10224.0,0.9378,40,0,310
237350,1,KODEX 코스피100,27890,2,185,0.67,27946.0,-2.8066,6124,171,307
385720,1,TIMEFOLIO 코스피액티브,9575,2,145,1.54,9586.0,-3.6281,51637,495,306
256440,4,ACE 인도네시아MSCI(합성),10075,2,65,0.65,10153.0,1.4184,2451,24,302
440340,7,TIGER 글로벌멀티에셋TIF액티브,10755,3,0,0.0,10753.0,2.3116,2796,30,301
453650,4,KODEX 미국S&P500금융,14330,2,40,0.28,14365.0,0.8255,1114,15,301
475070,4,KoAct 글로벌기후테크인프라액티브,11995,2,250,2.13,12053.0,-6.6004,4316,51,300
474800,4,KOSEF 미국원유에너지기업,11225,5,-190,-1.66,11220.0,-2.4776,52924,594,297
456680,4,TIGER 차이나전기차레버리지(합성),3375,2,50,1.5,3402.0,-31.4433,4373,14,297
271050,5,KODEX WTI원유선물인버스(H),4125,2,30,0.73,4123.0,-3.986,83770,345,292
461600,6,SOL 미국30년국채액티브(H),9820,2,60,0.61,9757.0,7.3117,24548,241,290
485690,4,RISE 미국AI밸류체인TOP3Plus,9315,2,195,2.14,9314.0,,270616,2523,289
279530,2,KODEX 고배당,10220,2,40,0.39,10226.0,0.0393,3941,40,286
117700,2,KODEX 건설,3250,5,-5,-0.15,3250.0,-1.0639,43073,140,286
471040,4,KoAct 글로벌AI&로봇액티브,12680,2,275,2.22,12630.0,-3.7627,778,9,285
469050,4,RISE 미국반도체NYSE(H),14235,2,515,3.75,14202.0,-2.6744,566,8,285
472830,6,RISE 미국30년국채커버드콜(합성),9985,5,-25,-0.25,9979.0,7.7038,14472,144,280
101280,4,KODEX 일본TOPIX100,20555,2,415,2.06,20647.0,-1.804,3941,80,280
394350,4,KOSEF 글로벌퓨처모빌리티,9980,2,220,2.25,10063.0,1.4553,4,0,279
445150,2,KODEX K-친환경선박액티브,12965,5,-40,-0.31,12989.0,9.7931,16928,220,279
269420,4,KODEX S&P글로벌인프라(합성),16220,5,-75,-0.46,16288.0,2.7103,945,15,276
359210,1,KODEX 코스피TR,13135,2,145,1.12,13140.0,-3.7422,225,2,276
160580,5,TIGER 구리실물,10705,5,-10,-0.09,10791.0,-13.9703,10841,115,276
287180,4,PLUS 미국나스닥테크,32380,2,585,1.84,32439.0,-2.9901,1273,41,275
468380,6,KODEX iShares미국하이일드액티브,10875,5,-20,-0.18,10871.0,2.8995,8226,89,273
152870,1,파워 200,36370,2,335,0.93,36484.0,-3.4769,61,2,273
138520,2,TIGER 삼성그룹펀더멘털,12335,2,40,0.33,12346.0,-4.0203,10753,133,271
453950,4,TIGER TSMC밸류체인FACTSET,15860,2,340,2.19,15670.0,-1.8964,5243,82,270
460960,7,ACE 글로벌인컴TOP10 SOLACTIVE,10665,2,75,0.71,10614.0,0.5411,51733,552,267
354350,4,HANARO 글로벌럭셔리S&P(합성),17260,2,80,0.47,17267.0,-10.6372,228,3,266
438320,4,TIGER 차이나항셍테크레버리지(합성 H),4445,2,105,2.42,4399.0,-30.2251,27871,123,265
385590,2,ACE ESG액티브,8020,3,0,0.0,8146.0,-3.6637,0,0,265
261070,2,TIGER 코스닥150바이오테크,12440,2,60,0.48,12515.0,13.0077,13270,165,264
276990,4,KODEX 글로벌로봇(합성),16740,2,200,1.21,16766.0,-8.7449,1441,24,262
352560,7,KODEX 미국부동산리츠(H),12315,2,75,0.61,12314.0,10.3398,7017,86,259
271060,5,KODEX 3대농산물선물(H),8160,5,-95,-1.15,8136.0,-18.8299,16990,139,257
195920,4,TIGER 일본TOPIX(합성 H),21780,2,355,1.66,21899.0,-7.0298,48,1,257
326230,2,RISE 내수주플러스,8100,3,0,0.0,8120.0,-2.6443,0,0,256
238720,4,ACE 일본Nikkei225(H),25525,2,160,0.63,25535.0,-5.2308,1591,40,255
360140,2,KODEX 200롱코스닥150숏선물,9085,5,-25,-0.27,9067.0,2.996,726,6,254
243880,2,TIGER 200IT레버리지,36230,2,1275,3.65,36271.0,-20.7819,5806,210,254
261120,7,TIGER 미국달러선물인버스2X,6020,2,75,1.26,6023.0,-1.0816,957,5,253
387270,4,TIGER 글로벌BBIG액티브,14715,2,280,1.94,14710.0,0.8735,117,1,252
363510,6,SOL KIS단기통안채,107885,3,0,0.0,107923.0,0.8883,0,0,250
300950,2,KODEX 게임산업,7275,5,-50,-0.68,7299.0,2.0905,32482,237,247
450910,1,SOL 코스닥150,12765,2,295,2.37,12805.0,-9.8663,1,0,245
289480,3,TIGER 200커버드콜ATM,8425,2,35,0.42,8432.0,-6.6949,5647,47,244
375770,2,KODEX 탄소효율그린뉴딜,9095,2,115,1.28,9099.0,-3.0761,104,0,236
476030,4,SOL 미국나스닥100,10945,2,175,1.62,10944.0,2.318,12286,134,235
453080,4,KOSEF 미국나스닥100(H),15605,2,325,2.13,15608.0,1.9006,1520,23,234
237370,7,KODEX 배당성장채권혼합,13000,2,20,0.15,13009.0,1.9638,2799,36,234
272570,6,RISE 중장기국공채액티브,107715,2,165,0.15,107702.0,3.0616,27,2,233
130680,5,TIGER 원유선물Enhanced(H),4535,5,-30,-0.66,4528.0,1.8973,5887,26,224
277540,4,ACE 아시아TOP50S&P,14840,2,235,1.61,14772.0,0.0342,307,4,223
276650,4,RISE 글로벌4차산업IT(합성 H),29290,2,690,2.41,29246.0,5.3019,28,0,220
169950,4,KODEX 차이나A50,18295,2,320,1.78,18144.0,-4.743,84,1,220
385520,2,KODEX K-미래차액티브,8670,2,110,1.29,8681.0,-9.5616,768,6,217
475350,4,RISE 버크셔포트폴리오TOP10,11255,2,20,0.18,11253.0,5.3939,5764,64,214
140700,2,KODEX 보험,10135,5,-55,-0.54,10146.0,6.3119,25442,258,213
223190,2,KODEX 200가치저변동,11700,2,135,1.17,11666.0,0.26,57,0,211
117680,2,KODEX 철강,7520,2,70,0.94,7534.0,-16.0564,2498,18,211
354500,1,ACE 코스닥150,13050,2,215,1.68,13115.0,-8.1575,1989,25,209
453640,4,KODEX 미국S&P500헬스케어,12595,2,70,0.56,12574.0,4.9258,2605,32,208
341850,7,TIGER 리츠부동산인프라채권TR KIS,5025,2,20,0.4,5021.0,4.1623,2550,12,206
266370,2,KODEX IT,18650,2,350,1.91,18668.0,-9.3162,436,8,205
310960,1,TIGER 200TR,20470,2,190,0.94,20517.0,-3.5435,148,3,205
465670,4,TIGER 미국캐시카우100,11695,2,95,0.82,11674.0,-0.736,171,2,205
292190,1,KODEX KRX300,17020,2,150,0.89,17055.0,-3.2684,98,1,204
442260,1,마이티 다이나믹퀀트액티브,12590,2,90,0.72,12616.0,-3.9939,277,3,201
417630,2,TIGER KEDI혁신기업ESG30,9340,2,40,0.43,9349.0,-6.6734,5709,53,201
419430,4,KODEX 차이나2차전지MSCI(합성),4850,2,20,0.41,4945.0,-14.2096,2189,10,199
211560,2,TIGER 배당성장,19495,2,20,0.1,19491.0,4.3284,1293,25,199
252400,3,RISE 200선물레버리지,16570,2,340,2.09,16589.0,-10.2324,4747,79,199
377990,2,TIGER Fn신재생에너지,8630,2,270,3.23,8641.0,-6.383,35160,303,198
210780,2,TIGER 코스피고배당,14700,2,40,0.27,14717.0,0.1297,406,5,198
472350,4,1Q 차이나H(H),11025,2,35,0.32,10974.0,-7.6859,1,0,198
139220,2,TIGER 200 건설,3160,5,-10,-0.32,3164.0,-1.2462,15205,48,197
211900,2,KODEX 배당성장,15580,3,0,0.0,15596.0,3.9706,768,11,195
444490,4,WOORI 미국S&P500,13910,2,125,0.91,13904.0,2.6433,17684,246,195
429760,4,PLUS 미국S&P500,13785,2,145,1.06,13778.0,2.6876,515,7,193
185680,4,KODEX 미국S&P바이오(합성),28600,2,250,0.88,28631.0,8.85,1194,34,192
387280,2,TIGER 퓨처모빌리티액티브,8095,2,100,1.25,8116.0,-13.9861,183,1,192
487950,4,KODEX 대만테크고배당다우존스,9675,2,85,0.89,9694.0,,1377,13,189
252420,3,RISE 200선물인버스2X,2080,5,-50,-2.35,2080.0,4.9261,52660,109,187
114460,6,ACE 국고채3년,103705,2,15,0.01,103772.0,2.2583,65,6,187
395150,2,KODEX Fn웹툰&드라마,2960,2,15,0.51,2974.0,-24.0,52757,156,186
488080,3,TIGER 반도체TOP10레버리지,7580,2,380,5.28,7636.0,,79892,607,186
364990,2,TIGER 게임TOP10,5700,5,-25,-0.44,5707.0,2.0499,91265,520,185
475050,2,ACE KPOP포커스,6500,5,-230,-3.42,6516.0,-12.0262,342155,2238,185
117460,2,KODEX 에너지화학,12015,2,125,1.05,12055.0,-15.9718,1683,20,185
448570,1,FOCUS AI코리아액티브,12635,2,110,0.88,12645.0,-3.8388,2,0,183
196030,4,ACE 일본TOPIX레버리지(H),36510,2,940,2.64,36875.0,-17.947,4449,162,183
426020,4,TIMEFOLIO 미국S&P500액티브,17515,2,250,1.45,17520.0,1.9185,2893,50,182
438900,2,HANARO Fn K-푸드,11000,2,115,1.06,11010.0,10.5637,11737,129,182
457700,6,KODEX 53-09 국고채액티브,11755,2,70,0.6,11761.0,10.2358,3235,38,181
473590,4,ACE 미국주식베스트셀러,13375,2,350,2.69,13369.0,14.0043,2784,37,181
385600,2,ACE 2차전지&친환경차액티브,9445,2,260,2.83,9447.0,-20.4073,3053,28,179
381560,2,HANARO Fn전기&수소차,7910,2,115,1.48,7913.0,-8.7237,164,1,178
391600,4,ACE 미국친환경그린테마INDXX,8675,2,185,2.18,8714.0,-3.905,149,1,178
411050,4,ACE 글로벌메타버스테크액티브,11810,2,340,2.96,11965.0,-2.1749,117,1,177
457690,6,KODEX 33-06 국고채액티브,10850,2,30,0.28,10854.0,5.0995,1360,14,177
396510,4,TIGER 차이나클린에너지SOLACTIVE,5520,2,20,0.36,5610.0,-5.4983,1809,9,177
404260,2,KODEX KRX기후변화솔루션,11020,2,245,2.27,11035.0,-10.5438,64,0,176
256750,4,KODEX 차이나심천ChiNext(합성),7025,2,15,0.21,7048.0,-14.2508,622,4,175
265690,4,ACE 러시아MSCI(합성),9445,3,0,0.0,47.0,0.0,0,0,175
463680,4,KODEX 미국S&P500테크놀로지,12780,2,285,2.28,12779.0,1.2478,13955,178,173
304770,1,HANARO 코스닥150,12980,2,180,1.41,13067.0,-7.9799,91,1,171
472720,1,TRUSTON 주주가치액티브,11355,2,60,0.53,11372.0,-3.995,392,4,170
468630,6,KODEX iShares미국투자등급회사채액티브,11165,2,5,0.04,11169.0,4.3283,8400,93,169
354240,7,RISE 미국고정배당우선증권 TR,11170,2,85,0.77,11087.0,2.2601,2910,32,168
200030,4,KODEX 미국S&P500산업재(합성),29575,2,205,0.7,29604.0,-1.9366,957,28,167
217780,4,TIGER 차이나CSI300인버스(합성),9245,3,0,0.0,9298.0,8.7647,1,0,166
463250,2,TIGER 스페이스테크iSelect,11080,2,90,0.82,11110.0,-8.7589,19179,211,166
114470,6,KOSEF 국고채3년,110595,2,85,0.08,110656.0,2.2909,1,0,166
225800,7,KOSEF 미국달러선물레버리지,13700,5,-130,-0.94,13712.0,1.3929,79,1,166
448630,7,RISE 삼성그룹Top3채권혼합,10305,2,30,0.29,10316.0,0.3417,3336,34,165
446700,2,RISE 배터리 리사이클링,9555,2,155,1.65,9569.0,-18.9656,786,7,164
139270,2,TIGER 200 금융,8470,2,45,0.53,8485.0,3.6667,19123,161,164
396520,4,TIGER 차이나반도체FACTSET,5190,2,130,2.57,5130.0,-2.7858,6144,31,160
463640,4,KODEX 미국S&P500유틸리티,11790,2,60,0.51,11799.0,3.567,12515,147,159
433970,7,KODEX TDF2030액티브,12240,2,90,0.74,12215.0,3.2899,2106,25,159
478150,4,TIMEFOLIO 글로벌우주테크&방산액티브,10925,2,20,0.18,10930.0,3.9561,125155,1368,158
352540,7,KODEX 일본부동산리츠(H),11220,2,45,0.4,11223.0,-4.2417,6833,76,157
418670,4,TIGER 글로벌사이버보안INDXX,12250,2,230,1.91,12243.0,-0.2904,350,4,157
400590,4,SOL 글로벌탄소배출권선물ICE(합성),12050,5,-135,-1.11,12066.0,1.5416,601,7,157
447660,7,PLUS 애플채권혼합,12020,2,55,0.46,12022.0,7.7054,4972,59,156
182490,6,TIGER 단기선진하이일드(합성 H),13020,2,25,0.19,12983.0,2.7678,63,0,156
456250,4,KODEX 유럽명품TOP10 STOXX,8890,2,75,0.85,8900.0,-8.936,569,5,156
447430,2,ACE 주주환원가치주액티브,11430,2,10,0.09,11425.0,-6.8516,94,1,154
195970,4,PLUS 선진국MSCI(합성 H),12165,2,300,2.53,12070.0,-1.617,2853,34,153
337140,2,KODEX 코스피대형주,12750,2,125,0.99,12758.0,-2.8473,164,2,153
445690,2,BNK 주주가치액티브,13755,2,90,0.66,13793.0,-1.407,2919,40,151
137610,5,TIGER 농산물선물Enhanced(H),5360,5,-40,-0.74,5357.0,-15.8223,4854,26,150
167860,6,KOSEF 국고채10년레버리지,115385,2,525,0.46,115415.0,10.1616,4,0,150
486450,4,SOL 미국AI전력인프라,9330,2,130,1.41,9283.0,,90948,847,149
433500,2,ACE 원자력테마딥서치,16565,2,205,1.25,16593.0,1.7096,3898,64,149
464600,2,SOL 자동차소부장Fn,9605,2,130,1.37,9595.0,-7.6961,19,0,149
183700,7,RISE 채권혼합,62020,2,240,0.39,61963.0,0.4994,1,0,149
459750,4,RISE 글로벌주식분산액티브,12380,2,135,1.1,12367.0,0.6576,86,1,149
467620,6,히어로즈 25-09 미국채권(AA-이상)액티브,52995,5,-240,-0.45,53012.0,1.8656,502,26,148
433980,7,KODEX TDF2040액티브,12750,2,95,0.75,12738.0,2.4033,5228,66,147
219390,4,RISE 미국S&P원유생산기업(합성 H),6230,5,-5,-0.08,6236.0,-8.2414,5703,35,146
139250,2,TIGER 200 에너지화학,10865,2,75,0.7,10869.0,-13.5971,1550,16,146
376410,2,TIGER 탄소효율그린뉴딜,9030,2,120,1.35,9032.0,-3.467,13,0,144
306950,3,KODEX KRX300레버리지,14435,2,240,1.69,14469.0,-10.1867,998,14,144
159800,1,마이티 코스피100,27755,2,165,0.6,27850.0,-3.6158,3,0,144
253290,7,RISE 헬스케어채권혼합,12000,2,5,0.04,12013.0,1.4891,4027,48,144
241390,7,RISE V&S셀렉트밸류채권혼합,11955,2,35,0.29,11975.0,-0.6584,43,0,143
245350,4,TIGER 유로스탁스배당30,11840,2,65,0.55,11800.0,-4.0108,591,6,142
475300,2,SOL 반도체전공정,8875,2,160,1.84,8914.0,-15.3884,6595,58,142
415340,4,KODEX 차이나과창판STAR50(합성),5665,2,115,2.07,5672.0,-7.0352,409,2,142
442570,7,RISE TDF2050액티브,12285,2,110,0.9,12260.0,0.1645,285,3,141
316670,1,KOSEF 코스닥150,6455,2,85,1.33,6507.0,-7.4801,915,5,141
213630,4,PLUS 미국다우존스고배당주(합성 H),16520,2,150,0.92,16554.0,2.1528,398,6,140
337150,2,KODEX 200exTOP,11685,3,0,0.0,11810.0,-3.8272,0,0,140
407820,2,에셋플러스 코리아플랫폼액티브,6325,5,-5,-0.08,6315.0,-7.3885,169,1,139
395280,2,HANARO Fn K-게임,4355,5,-50,-1.14,4373.0,0.4561,86,0,137
289040,2,KODEX MSCI KOREA ESG유니버설,10535,3,0,0.0,10682.0,-3.0373,0,0,137
156080,1,KODEX MSCI Korea,17095,2,280,1.67,17065.0,-3.1952,21,0,137
230480,7,KOSEF 미국달러선물인버스2X,5270,2,45,0.86,5271.0,-1.1353,40,0,136
461340,4,HANARO 글로벌생성형AI액티브,14310,2,300,2.14,14303.0,0.1787,4587,65,136
181480,7,ACE 미국다우존스리츠(합성 H),84955,2,225,0.27,84771.0,11.1942,140,11,136
100910,1,KOSEF KRX100,5660,2,45,0.8,5681.0,-2.9387,6341,35,136
481180,4,SOL 미국AI소프트웨어,10400,2,75,0.73,10416.0,,100896,1052,135
